---
BL Top Wind Speed [kt] Valid 1600 PST ~Z75~(0000Z)~Z~ FRI 19 May 2017 ~Z75~[24hrFcst@1443z]~Z~
Model= RASP Region= PANOCHE Grid= d2 Reskm= 4.0 Indexs= 1 51 1 69 Proj= lambert 4000 4000 40.0000 40.0000 -73.0000 36.6487 -121.0445
Day= 2017 5 19 FRI ValidLST= 1600 PST ValidZ= 000 Fcst= 24.0 Init= 12 Param= bltopwindspd Unit= kt Mult= 1 Min= 0 Max= 18
9 9 9 8 7 6 5 4 5 7 11 12 11 10 8 7 7 6 4 3 3 4 5 7 9 12 14 14 13 12 10 10 9 9 10 10 9 9 9 9 9 9 9 9 10 11 11 12 12 11 9
10 10 9 8 7 6 6 5 5 6 8 13 12 11 10 7 7 7 5 4 4 4 5 6 9 11 14 14 13 11 10 10 8 9 10 10 10 10 10 9 9 9 9 9 9 10 11 11 11 10 9
10 10 10 8 7 7 6 6 5 5 7 13 12 11 10 8 8 7 6 4 4 5 5 6 9 11 14 14 12 11 10 9 9 9 10 10 10 10 10 10 9 9 9 9 9 10 10 11 10 10 9
10 10 10 9 8 7 7 6 5 4 6 13 12 11 10 9 8 8 6 4 3 4 6 7 9 12 14 12 11 10 9 9 9 9 10 10 11 10 10 10 10 9 9 9 9 9 10 10 10 9 8
11 11 10 9 9 8 6 4 3 3 12 12 11 11 10 10 9 8 6 4 4 5 6 7 9 12 15 13 11 11 8 9 11 12 12 12 12 11 11 11 10 10 9 10 10 10 10 10 10 9 8
11 11 10 9 9 7 5 3 2 10 13 11 11 11 10 10 9 7 5 4 4 5 6 8 9 14 15 13 11 9 6 8 10 11 12 12 12 12 12 12 11 10 9 10 10 10 10 10 10 9 8
11 11 10 9 9 7 5 3 2 10 12 11 11 11 11 9 8 6 4 4 5 6 7 9 10 15 15 14 12 10 9 10 11 11 12 12 13 13 13 13 12 10 9 10 10 11 10 10 10 10 9
11 12 11 9 8 7 4 2 5 11 12 12 12 12 10 9 7 5 5 5 7 8 9 10 12 15 15 14 13 10 8 11 12 11 12 13 13 13 14 13 14 12 10 10 11 11 11 11 10 10 9
12 12 11 9 8 6 3 1 2 8 12 12 13 13 10 9 7 6 6 7 8 9 10 11 15 14 14 13 12 6 9 11 11 12 13 13 13 14 14 14 14 13 11 11 11 11 11 11 10 9 8
12 12 11 9 7 4 2 1 2 8 12 12 14 12 8 8 7 7 6 7 8 8 11 15 14 14 14 13 8 5 10 11 12 13 13 13 14 14 14 14 13 13 12 11 11 11 11 10 10 9 8
12 12 10 8 6 2 2 2 5 10 11 11 13 9 6 7 8 7 6 6 7 8 15 15 14 14 14 11 7 8 9 10 12 13 13 14 15 14 14 13 13 14 12 11 11 11 10 10 9 9 8
12 12 10 8 5 2 4 4 6 10 10 12 11 6 5 7 8 7 7 7 7 10 15 14 14 14 13 10 7 8 9 11 12 13 14 14 14 13 13 13 14 13 12 11 11 11 11 10 10 9 8
12 12 10 8 5 3 7 7 9 9 10 13 10 5 6 7 8 8 7 8 10 15 14 14 13 13 11 7 7 8 10 12 13 15 14 14 13 12 13 13 14 13 13 12 12 12 12 11 10 10 9
12 12 11 9 6 6 8 8 8 9 10 13 10 6 7 7 8 9 8 10 15 14 14 14 14 13 10 6 8 10 12 13 15 15 14 13 13 13 14 13 14 14 13 13 12 12 12 11 11 10 9
12 12 11 9 8 7 8 8 8 8 10 11 7 7 8 8 9 9 9 15 14 14 15 15 14 13 9 7 10 12 13 14 15 14 14 13 13 14 14 14 14 14 13 13 12 13 12 12 11 10 9
11 11 11 10 9 8 8 7 7 8 10 9 8 9 9 9 9 9 13 13 14 15 15 15 14 13 10 9 11 13 14 15 15 13 13 13 14 14 14 14 14 13 12 12 12 12 12 12 11 10 10
11 11 11 10 9 9 8 7 8 9 11 8 9 9 9 9 10 7 11 14 15 15 15 15 14 13 11 11 8 12 14 13 13 12 13 14 14 14 14 14 13 13 12 12 12 12 13 12 11 11 10
11 11 11 10 9 9 7 6 8 9 9 8 9 10 8 11 8 6 9 14 14 14 14 14 14 12 11 8 5 10 10 10 10 12 13 13 14 14 14 14 13 12 12 12 12 12 12 12 11 11 10
11 11 10 10 9 9 7 7 8 9 8 9 10 9 10 10 6 7 11 14 13 14 15 12 13 12 10 7 2 8 8 8 10 13 13 13 13 13 13 14 13 12 12 12 12 12 12 12 11 11 10
11 11 10 9 9 8 8 8 9 9 8 9 11 10 9 6 6 6 10 14 14 15 16 13 14 14 11 7 7 10 8 8 11 12 12 12 13 13 13 13 12 12 11 11 12 12 12 11 11 10 10
10 10 10 9 8 7 8 9 9 9 9 9 9 6 6 5 4 3 8 10 10 12 14 13 15 14 11 11 7 7 8 12 12 11 12 12 13 13 13 12 11 11 11 11 11 11 11 11 10 10 9
10 10 10 9 9 7 5 9 9 11 9 10 7 4 3 3 1 0 4 6 7 9 11 13 14 12 10 10 9 5 11 11 9 11 12 12 12 13 12 12 11 11 11 10 10 10 11 10 10 9 9
10 10 9 9 9 7 4 9 10 11 12 8 1 1 0 1 3 3 2 4 6 8 10 11 12 11 9 7 3 7 8 6 9 11 11 12 12 12 12 11 11 11 10 10 10 10 10 9 9 9 9
11 10 9 9 10 8 5 9 10 9 11 6 2 2 3 4 4 5 4 5 6 8 10 11 12 8 7 6 5 5 6 7 9 11 12 12 11 11 11 11 11 10 10 10 10 9 9 9 9 9 8
11 9 9 9 9 9 7 9 9 12 10 6 2 4 5 5 5 5 7 7 8 9 10 11 13 9 6 2 3 5 6 8 10 10 10 11 11 11 10 10 10 10 10 10 9 9 8 8 8 8 8
